TransactionID,Date,Country,Description,Revenue,Quantity,YearMonth
561468,2011-07-27 13:00:00,Germany,JAM MAKING SET WITH JARS,90.0,24,2011-07
561468,2011-07-27 13:00:00,Germany,PANTRY SCRUBBING BRUSH,19.799999999999997,12,2011-07
561468,2011-07-27 13:00:00,Germany,JAM MAKING SET PRINTED,69.6,48,2011-07
561468,2011-07-27 13:00:00,Germany,CLASSIC CAFE SUGAR DISPENSER,15.0,12,2011-07
561468,2011-07-27 13:00:00,Germany,BLUE POLKADOT CUP,25.5,30,2011-07
561468,2011-07-27 13:00:00,Germany,POSTAGE,90.0,5,2011-07
561583,2011-07-28 10:33:00,Germany,SET/5 RED RETROSPOT LID GLASS BOWLS,17.700000000000003,6,2011-07
561583,2011-07-28 10:33:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,14.85,3,2011-07
561583,2011-07-28 10:33:00,Germany,RAIN PONCHO RETROSPOT,20.4,24,2011-07
561583,2011-07-28 10:33:00,Germany,RED RETROSPOT UMBRELLA,17.85,3,2011-07
561583,2011-07-28 10:33:00,Germany,EDWARDIAN PARASOL BLACK,17.85,3,2011-07
561583,2011-07-28 10:33:00,Germany,EDWARDIAN PARASOL RED,17.85,3,2011-07
561583,2011-07-28 10:33:00,Germany,PAPERWEIGHT CHILDHOOD MEMORIES,15.3,6,2011-07
561583,2011-07-28 10:33:00,Germany,PAPERWEIGHT VINTAGE COLLAGE,15.3,6,2011-07
561583,2011-07-28 10:33:00,Germany,ASS FLORAL PRINT MULTI SCREWDRIVER,5.04,12,2011-07
561583,2011-07-28 10:33:00,Germany,FAMILY ALBUM WHITE PICTURE FRAME,51.0,6,2011-07
561583,2011-07-28 10:33:00,Germany,RED RETROSPOT MINI CASES,31.8,4,2011-07
561583,2011-07-28 10:33:00,Germany,RED RETROSPOT WRAP ,10.5,25,2011-07
561583,2011-07-28 10:33:00,Germany,WRAP ENGLISH ROSE ,10.5,25,2011-07
561583,2011-07-28 10:33:00,Germany,ROUND CONTAINER SET OF 5 RETROSPOT,19.799999999999997,12,2011-07
561583,2011-07-28 10:33:00,Germany,SET/10 RED POLKADOT PARTY CANDLES,30.0,24,2011-07
561583,2011-07-28 10:33:00,Germany,MEASURING TAPE BABUSHKA PINK,35.400000000000006,12,2011-07
561583,2011-07-28 10:33:00,Germany,POSTAGE,54.0,3,2011-07
C561703,2011-07-29 11:07:00,Germany,PARISIENNE SEWING BOX,-12.5,-1,2011-07
C561703,2011-07-29 11:07:00,Germany,DOORMAT RED RETROSPOT,-6.75,-1,2011-07
C561703,2011-07-29 11:07:00,Germany,GLASS  BEURRE DISH,-3.39,-1,2011-07
C561703,2011-07-29 11:07:00,Germany,CABIN BAG VINTAGE RETROSPOT,-59.9,-2,2011-07
C561703,2011-07-29 11:07:00,Germany,Manual,-1.65,-1,2011-07
561911,2011-08-01 10:26:00,Germany,TRAVEL SEWING KIT,16.5,10,2011-08
561911,2011-08-01 10:26:00,Germany,SCANDINAVIAN REDS RIBBONS,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,6 RIBBONS RUSTIC CHARM,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,RIBBON REEL STRIPES DESIGN ,16.5,10,2011-08
561911,2011-08-01 10:26:00,Germany,URBAN BLACK RIBBONS ,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,3 STRIPEY MICE FELTCRAFT,11.7,6,2011-08
561911,2011-08-01 10:26:00,Germany,PINK BABY BUNTING,14.75,5,2011-08
561911,2011-08-01 10:26:00,Germany,WHITE SPOT RED CERAMIC DRAWER KNOB,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,RED STRIPE CERAMIC DRAWER KNOB,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,BLUE STRIPE CERAMIC DRAWER KNOB,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,DRAWER KNOB CRACKLE GLAZE BLUE,9.9,6,2011-08
561911,2011-08-01 10:26:00,Germany,DRAWER KNOB CRACKLE GLAZE GREEN,9.9,6,2011-08
561911,2011-08-01 10:26:00,Germany,DRAWER KNOB CRACKLE GLAZE PINK,9.9,6,2011-08
561911,2011-08-01 10:26:00,Germany,BLUE SPOT CERAMIC DRAWER KNOB,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,HEART OF WICKER SMALL,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,SMALL WHITE HEART OF WICKER,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,ASSORTED COLOUR BIRD ORNAMENT,13.52,8,2011-08
561911,2011-08-01 10:26:00,Germany,SET 2 PANTRY DESIGN TEA TOWELS,19.5,6,2011-08
561911,2011-08-01 10:26:00,Germany,BAKING MOULD CHOCOLATE CUPCAKES,15.3,6,2011-08
561911,2011-08-01 10:26:00,Germany,RED RETROSPOT OVEN GLOVE ,12.5,10,2011-08
561911,2011-08-01 10:26:00,Germany,ENAMEL PINK COFFEE CONTAINER,9.96,12,2011-08
561911,2011-08-01 10:26:00,Germany,LARGE ZINC HEART WALL ORGANISER,16.5,2,2011-08
561911,2011-08-01 10:26:00,Germany,PACK OF 60 PINK PAISLEY CAKE CASES,13.2,24,2011-08
561911,2011-08-01 10:26:00,Germany,PACK OF 60 MUSHROOM CAKE CASES,13.2,24,2011-08
561911,2011-08-01 10:26:00,Germany,SET 40 HEART SHAPE PETIT FOUR CASES,26.4,16,2011-08
561911,2011-08-01 10:26:00,Germany,CLOTHES PEGS RETROSPOT PACK 24 ,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,SET OF 3 REGENCY CAKE TINS,19.8,4,2011-08
561911,2011-08-01 10:26:00,Germany,SMALL HEART MEASURING SPOONS,10.2,12,2011-08
561911,2011-08-01 10:26:00,Germany,SET OF 10 LED DOLLY LIGHTS,12.5,2,2011-08
561911,2011-08-01 10:26:00,Germany,RETROSPOT LAMP,39.8,4,2011-08
561911,2011-08-01 10:26:00,Germany,PLASTERS IN TIN WOODLAND ANIMALS,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,MULTICOLOUR  CONFETTI IN TUBE,19.799999999999997,12,2011-08
561911,2011-08-01 10:26:00,Germany,BIG DOUGHNUT FRIDGE MAGNETS,10.2,12,2011-08
561911,2011-08-01 10:26:00,Germany,36 PENCILS TUBE WOODLAND,20.0,16,2011-08
561911,2011-08-01 10:26:00,Germany,MEMO BOARD COTTAGE DESIGN,19.8,4,2011-08
561911,2011-08-01 10:26:00,Germany,ROSE DU SUD CUSHION COVER ,29.700000000000003,6,2011-08
561911,2011-08-01 10:26:00,Germany,BLUE VINTAGE SPOT BEAKER,6.8,8,2011-08
561911,2011-08-01 10:26:00,Germany,PINK VINTAGE SPOT BEAKER,6.8,8,2011-08
561911,2011-08-01 10:26:00,Germany,BLACK/BLUE POLKADOT UMBRELLA,17.85,3,2011-08
561911,2011-08-01 10:26:00,Germany,PARTY CONES CANDY TREE DECORATION,10.2,12,2011-08
561911,2011-08-01 10:26:00,Germany,SAVE THE PLANET COTTON TOTE BAG,13.5,6,2011-08
561911,2011-08-01 10:26:00,Germany,WOODLAND DESIGN  COTTON TOTE BAG,13.5,6,2011-08
561911,2011-08-01 10:26:00,Germany,RED RETROSPOT SHOPPER BAG,12.5,10,2011-08
561911,2011-08-01 10:26:00,Germany,SINGLE HEART ZINC T-LIGHT HOLDER,11.4,12,2011-08
561911,2011-08-01 10:26:00,Germany,HANGING HEART ZINC T-LIGHT HOLDER,10.2,12,2011-08
561911,2011-08-01 10:26:00,Germany,HANGING HEART JAR T-LIGHT HOLDER,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,RIDGED GLASS T-LIGHT HOLDER,7.800000000000001,12,2011-08
561911,2011-08-01 10:26:00,Germany,T-LIGHT GLASS FLUTED ANTIQUE,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,ANTIQUE SILVER T-LIGHT GLASS,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,SET/10 BLUE POLKADOT PARTY CANDLES,30.0,24,2011-08
561911,2011-08-01 10:26:00,Germany,SET/10 PINK POLKADOT PARTY CANDLES,30.0,24,2011-08
561911,2011-08-01 10:26:00,Germany,PINK POLKADOT WRAP ,10.5,25,2011-08
561911,2011-08-01 10:26:00,Germany,RED RETROSPOT WRAP ,10.5,25,2011-08
561911,2011-08-01 10:26:00,Germany,BLUE POLKADOT WRAP,10.5,25,2011-08
561911,2011-08-01 10:26:00,Germany,TWO DOOR CURIO CABINET,25.5,2,2011-08
561911,2011-08-01 10:26:00,Germany,POTTING SHED SEED ENVELOPES,15.0,12,2011-08
561911,2011-08-01 10:26:00,Germany,ACRYLIC GEOMETRIC LAMP,18.95,1,2011-08
561911,2011-08-01 10:26:00,Germany,WHITE WOOD GARDEN PLANT LADDER,19.9,2,2011-08
561911,2011-08-01 10:26:00,Germany,BLUE POLKADOT GARDEN PARASOL,15.9,2,2011-08
561911,2011-08-01 10:26:00,Germany,PINK POLKADOT GARDEN PARASOL,15.9,2,2011-08
561911,2011-08-01 10:26:00,Germany,JAM JAR WITH PINK LID,10.2,12,2011-08
561911,2011-08-01 10:26:00,Germany,DANISH ROSE ROUND SEWING BOX,12.75,3,2011-08
561911,2011-08-01 10:26:00,Germany,POSTAGE,108.0,6,2011-08
562035,2011-08-02 09:29:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,14.85,3,2011-08
562035,2011-08-02 09:29:00,Germany,BAKING SET SPACEBOY DESIGN,14.85,3,2011-08
562035,2011-08-02 09:29:00,Germany,TOAST ITS - HAPPY BIRTHDAY,15.0,12,2011-08
562035,2011-08-02 09:29:00,Germany,RED TOADSTOOL LED NIGHT LIGHT,19.799999999999997,12,2011-08
562035,2011-08-02 09:29:00,Germany,ENGLISH ROSE SMALL SCENTED FLOWER,8.5,10,2011-08
562035,2011-08-02 09:29:00,Germany,SKULLS  WATER TRANSFER TATTOOS ,10.2,12,2011-08
562035,2011-08-02 09:29:00,Germany,PENCIL CASE LIFE IS BEAUTIFUL,17.700000000000003,6,2011-08
562035,2011-08-02 09:29:00,Germany,SET OF 4 KNICK KNACK TINS DOILEY ,24.9,6,2011-08
562035,2011-08-02 09:29:00,Germany,PLASTERS IN TIN WOODLAND ANIMALS,19.799999999999997,12,2011-08
562035,2011-08-02 09:29:00,Germany,BLUE TRAVEL FIRST AID KIT,16.5,10,2011-08
562035,2011-08-02 09:29:00,Germany,OFFICE MUG WARMER BLACK+SILVER ,17.700000000000003,6,2011-08
562035,2011-08-02 09:29:00,Germany,CHILDRENS CUTLERY SPACEBOY ,16.6,4,2011-08
562035,2011-08-02 09:29:00,Germany,SPACEBOY CHILDRENS BOWL,10.0,8,2011-08
562035,2011-08-02 09:29:00,Germany,SPACEBOY CHILDRENS CUP,10.0,8,2011-08
562035,2011-08-02 09:29:00,Germany,JAM JAR WITH PINK LID,10.2,12,2011-08
562035,2011-08-02 09:29:00,Germany,CHARLOTTE BAG DOLLY GIRL DESIGN,8.5,10,2011-08
562035,2011-08-02 09:29:00,Germany,WOODLAND CHARLOTTE BAG,8.5,10,2011-08
562035,2011-08-02 09:29:00,Germany,RED RETROSPOT CHARLOTTE BAG,8.5,10,2011-08
562035,2011-08-02 09:29:00,Germany,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,9.36,24,2011-08
562035,2011-08-02 09:29:00,Germany,SPACEBOY BEAKER,15.0,12,2011-08
562035,2011-08-02 09:29:00,Germany,PARTY INVITES WOODLAND,10.2,12,2011-08
562035,2011-08-02 09:29:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,53.1,18,2011-08
562035,2011-08-02 09:29:00,Germany,WOODLAND DESIGN  COTTON TOTE BAG,13.5,6,2011-08
562035,2011-08-02 09:29:00,Germany,BLUE POLKADOT LUGGAGE TAG ,15.0,12,2011-08
562035,2011-08-02 09:29:00,Germany,SAVE THE PLANET COTTON TOTE BAG,13.5,6,2011-08
562035,2011-08-02 09:29:00,Germany,COSMETIC BAG VINTAGE ROSE PAISLEY,12.6,6,2011-08
562035,2011-08-02 09:29:00,Germany,HAIRCLIPS FORTIES FABRIC ASSORTED,7.800000000000001,12,2011-08
562035,2011-08-02 09:29:00,Germany,POSTAGE,36.0,2,2011-08
562038,2011-08-02 09:35:00,Germany,MOCK LOBSTER FRIDGE MAGNET,4.68,12,2011-08
562038,2011-08-02 09:35:00,Germany,WOOD STAMP SET HAPPY BIRTHDAY,9.96,12,2011-08
562038,2011-08-02 09:35:00,Germany,"FEATHER PEN,LIGHT PINK",9.36,24,2011-08
562038,2011-08-02 09:35:00,Germany,COFFEE MUG APPLES DESIGN,15.3,6,2011-08
562038,2011-08-02 09:35:00,Germany,JUMBO BAG 50'S CHRISTMAS ,20.8,10,2011-08
562038,2011-08-02 09:35:00,Germany,RED RETROSPOT CHARLOTTE BAG,8.5,10,2011-08
562038,2011-08-02 09:35:00,Germany,JUMBO BAG PEARS,20.8,10,2011-08
562038,2011-08-02 09:35:00,Germany,JUMBO BAG APPLES,20.8,10,2011-08
562038,2011-08-02 09:35:00,Germany,CHARLOTTE BAG APPLES DESIGN,8.5,10,2011-08
562038,2011-08-02 09:35:00,Germany,SET OF 2 TEA TOWELS APPLE AND PEARS,19.5,6,2011-08
562038,2011-08-02 09:35:00,Germany,RED RETROSPOT SHOPPER BAG,12.5,10,2011-08
562038,2011-08-02 09:35:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,29.700000000000003,6,2011-08
562038,2011-08-02 09:35:00,Germany,JUMBO BAG RED RETROSPOT,20.8,10,2011-08
562038,2011-08-02 09:35:00,Germany,POSTAGE,18.0,1,2011-08
562045,2011-08-02 10:33:00,Germany,PANTRY MAGNETIC  SHOPPING LIST,17.4,12,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 3 REGENCY CAKE TINS,19.8,4,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 12 MINI LOAF BAKING CASES,6.64,8,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 12 FAIRY CAKE BAKING CASES,6.64,8,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 6 TEA TIME BAKING CASES,10.0,8,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 60 PANTRY DESIGN CAKE CASES ,13.2,24,2011-08
562045,2011-08-02 10:33:00,Germany,SET 40 HEART SHAPE PETIT FOUR CASES,26.4,16,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 60 VINTAGE LEAF CAKE CASES ,13.2,24,2011-08
562045,2011-08-02 10:33:00,Germany,BOX OF 6 MINI 50'S CRACKERS,14.94,6,2011-08
562045,2011-08-02 10:33:00,Germany,MULTI COLOUR SILVER T-LIGHT HOLDER,10.2,12,2011-08
562045,2011-08-02 10:33:00,Germany,JAM MAKING SET PRINTED,17.4,12,2011-08
562045,2011-08-02 10:33:00,Germany,JAM JAR WITH PINK LID,10.2,12,2011-08
562045,2011-08-02 10:33:00,Germany,FAMILY ALBUM WHITE PICTURE FRAME,17.0,2,2011-08
562045,2011-08-02 10:33:00,Germany,SPOTTY BUNTING,14.85,3,2011-08
562045,2011-08-02 10:33:00,Germany,SET 2 PANTRY DESIGN TEA TOWELS,19.5,6,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,14.85,3,2011-08
562045,2011-08-02 10:33:00,Germany,PANTRY WASHING UP BRUSH,17.4,12,2011-08
562045,2011-08-02 10:33:00,Germany,PANTRY SCRUBBING BRUSH,19.799999999999997,12,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 3 BUTTERFLY COOKIE CUTTERS,15.0,12,2011-08
562045,2011-08-02 10:33:00,Germany,PACK OF 6 LARGE FRUIT STRAWS ,7.44,12,2011-08
562045,2011-08-02 10:33:00,Germany,REGENCY CAKESTAND 3 TIER,12.75,1,2011-08
562045,2011-08-02 10:33:00,Germany,CHILDRENS CUTLERY CIRCUS PARADE,16.6,4,2011-08
562045,2011-08-02 10:33:00,Germany,CHILDRENS CUTLERY DOLLY GIRL ,16.6,4,2011-08
562045,2011-08-02 10:33:00,Germany,CHILDRENS CUTLERY SPACEBOY ,16.6,4,2011-08
562045,2011-08-02 10:33:00,Germany,SET OF 4 KNICK KNACK TINS DOILEY ,24.9,6,2011-08
562045,2011-08-02 10:33:00,Germany,SET/10 RED POLKADOT PARTY CANDLES,30.0,24,2011-08
562045,2011-08-02 10:33:00,Germany,SMALL CERAMIC TOP STORAGE JAR ,9.96,12,2011-08
562045,2011-08-02 10:33:00,Germany,RED RETROSPOT TAPE,7.800000000000001,12,2011-08
562045,2011-08-02 10:33:00,Germany,CLOTHES PEGS RETROSPOT PACK 24 ,19.799999999999997,12,2011-08
562045,2011-08-02 10:33:00,Germany,RED RETROSPOT TISSUE BOX,14.04,36,2011-08
562045,2011-08-02 10:33:00,Germany,SET 7 BABUSHKA NESTING BOXES,17.0,2,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 12 FAIRY CAKE BAKING CASES,13.28,16,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 6 TEA TIME BAKING CASES,20.0,16,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 60 I LOVE LONDON CAKE CASES ,13.2,24,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 12 MINI LOAF BAKING CASES,13.28,16,2011-08
562137,2011-08-03 10:04:00,Germany,SET 40 HEART SHAPE PETIT FOUR CASES,26.4,16,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 6 SNACK LOAF BAKING CASES,13.28,16,2011-08
562137,2011-08-03 10:04:00,Germany,WRAP RED DOILEY,10.5,25,2011-08
562137,2011-08-03 10:04:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,17.700000000000003,6,2011-08
562137,2011-08-03 10:04:00,Germany,JUMBO BAG DOILEY PATTERNS,20.8,10,2011-08
562137,2011-08-03 10:04:00,Germany,JUMBO BAG STRAWBERRY,20.8,10,2011-08
562137,2011-08-03 10:04:00,Germany,JUMBO BAG PINK VINTAGE PAISLEY,20.8,10,2011-08
562137,2011-08-03 10:04:00,Germany,SET OF 6 3D KIT CARDS FOR KIDS,10.2,12,2011-08
562137,2011-08-03 10:04:00,Germany,JUMBO BAG PINK POLKADOT,20.8,10,2011-08
C562281,2011-08-04 10:36:00,Germany,GRASS HOPPER WOODEN WALL CLOCK ,-2.37,-3,2011-08
C562281,2011-08-04 10:36:00,Germany,REGENCY CAKESTAND 3 TIER,-12.75,-1,2011-08
C562281,2011-08-04 10:36:00,Germany,ANTIQUE GLASS DRESSING TABLE POT,-8.850000000000001,-3,2011-08
C562281,2011-08-04 10:36:00,Germany,RECTANGULAR SHAPED MIRROR,-1.58,-2,2011-08
C562281,2011-08-04 10:36:00,Germany,GLASS  SONGBIRD STORAGE JAR,-12.5,-1,2011-08
562370,2011-08-04 14:20:00,Germany,CHRISTMAS RETROSPOT TREE WOOD,10.2,12,2011-08
562370,2011-08-04 14:20:00,Germany,PACK 3 BOXES BIRD PANNETONE ,23.4,12,2011-08
562370,2011-08-04 14:20:00,Germany,VINTAGE CHRISTMAS STOCKING ,30.6,12,2011-08
562370,2011-08-04 14:20:00,Germany,SET OF 3 HANGING OWLS OLLIE BEAK,15.0,12,2011-08
562370,2011-08-04 14:20:00,Germany,SET OF 4 KNICK KNACK TINS DOILEY ,24.9,6,2011-08
562370,2011-08-04 14:20:00,Germany,DOLLY GIRL BABY GIFT SET,89.69999999999999,6,2011-08
562370,2011-08-04 14:20:00,Germany, DOLLY GIRL BEAKER,15.0,12,2011-08
562370,2011-08-04 14:20:00,Germany, SPACEBOY BABY GIFT SET,89.69999999999999,6,2011-08
562370,2011-08-04 14:20:00,Germany,SPACEBOY BEAKER,15.0,12,2011-08
562370,2011-08-04 14:20:00,Germany,PACK OF 12 SPACEBOY TISSUES,6.959999999999999,24,2011-08
562370,2011-08-04 14:20:00,Germany,PLASTERS IN TIN SPACEBOY,39.599999999999994,24,2011-08
562370,2011-08-04 14:20:00,Germany,PACK OF 12 CIRCUS PARADE TISSUES ,6.959999999999999,24,2011-08
562370,2011-08-04 14:20:00,Germany,DOUGHNUT LIP GLOSS ,25.0,20,2011-08
562370,2011-08-04 14:20:00,Germany,RED  HARMONICA IN BOX ,15.0,12,2011-08
562370,2011-08-04 14:20:00,Germany,PHARMACIE FIRST AID TIN,13.5,2,2011-08
562370,2011-08-04 14:20:00,Germany,SKULL LUNCH BOX WITH CUTLERY ,30.6,12,2011-08
562370,2011-08-04 14:20:00,Germany,ROUND SNACK BOXES SET OF 4 SKULLS,35.400000000000006,12,2011-08
562370,2011-08-04 14:20:00,Germany,ROUND SNACK BOXES SET OF 4 FRUITS ,70.80000000000001,24,2011-08
562370,2011-08-04 14:20:00,Germany,SET OF 4 PANTRY JELLY MOULDS,15.0,12,2011-08
562370,2011-08-04 14:20:00,Germany,GINGERBREAD MAN COOKIE CUTTER,30.0,24,2011-08
562370,2011-08-04 14:20:00,Germany,OVEN MITT APPLES DESIGN,14.5,10,2011-08
562370,2011-08-04 14:20:00,Germany,WATERING CAN BLUE ELEPHANT,11.7,6,2011-08
562370,2011-08-04 14:20:00,Germany,JAM MAKING SET PRINTED,17.4,12,2011-08
562370,2011-08-04 14:20:00,Germany,MINI PAINT SET VINTAGE ,23.4,36,2011-08
562370,2011-08-04 14:20:00,Germany,FAIRY CAKE FLANNEL ASSORTED COLOUR,22.95,9,2011-08
562370,2011-08-04 14:20:00,Germany,PLASTERS IN TIN STRONGMAN,19.799999999999997,12,2011-08
562370,2011-08-04 14:20:00,Germany,RED VINTAGE SPOT BEAKER,6.8,8,2011-08
562370,2011-08-04 14:20:00,Germany,BLUE VINTAGE SPOT BEAKER,6.8,8,2011-08
562370,2011-08-04 14:20:00,Germany,GREEN VINTAGE SPOT BEAKER,6.8,8,2011-08
562370,2011-08-04 14:20:00,Germany,PINK VINTAGE SPOT BEAKER,6.8,8,2011-08
562370,2011-08-04 14:20:00,Germany,JUMBO BAG 50'S CHRISTMAS ,20.8,10,2011-08
562370,2011-08-04 14:20:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,14.85,3,2011-08
562370,2011-08-04 14:20:00,Germany,HOMEMADE JAM SCENTED CANDLES,17.4,12,2011-08
562370,2011-08-04 14:20:00,Germany,POSTAGE,72.0,4,2011-08
562370,2011-08-04 14:20:00,Germany,SET/5 RED RETROSPOT LID GLASS BOWLS,35.400000000000006,12,2011-08
562370,2011-08-04 14:20:00,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,30.6,12,2011-08
562370,2011-08-04 14:20:00,Germany,JUMBO BAG WOODLAND ANIMALS,20.8,10,2011-08
562370,2011-08-04 14:20:00,Germany,PACK OF 12 WOODLAND TISSUES ,6.959999999999999,24,2011-08
562370,2011-08-04 14:20:00,Germany,PLASTERS IN TIN WOODLAND ANIMALS,39.599999999999994,24,2011-08
562370,2011-08-04 14:20:00,Germany,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,19.799999999999997,12,2011-08
562370,2011-08-04 14:20:00,Germany,TREASURE TIN GYMKHANA DESIGN,12.48,6,2011-08
562370,2011-08-04 14:20:00,Germany,TREASURE TIN BUFFALO BILL ,12.48,6,2011-08
562370,2011-08-04 14:20:00,Germany,CHRISTMAS RETROSPOT STAR WOOD,10.2,12,2011-08
562370,2011-08-04 14:20:00,Germany,CHRISTMAS RETROSPOT ANGEL WOOD,10.2,12,2011-08
562435,2011-08-04 17:51:00,Germany,SET OF 12 FAIRY CAKE BAKING CASES,6.64,8,2011-08
562435,2011-08-04 17:51:00,Germany,RED KITCHEN SCALES,91.8,12,2011-08
562435,2011-08-04 17:51:00,Germany,IVORY KITCHEN SCALES,34.0,4,2011-08
562435,2011-08-04 17:51:00,Germany,MINT KITCHEN SCALES,17.0,2,2011-08
562435,2011-08-04 17:51:00,Germany,RED REFECTORY CLOCK ,19.9,2,2011-08
562435,2011-08-04 17:51:00,Germany,ADULT APRON APPLE DELIGHT,19.8,4,2011-08
562435,2011-08-04 17:51:00,Germany,POSTAGE,36.0,2,2011-08
C562522,2011-08-05 12:49:00,Germany,FAMILY ALBUM WHITE PICTURE FRAME,-8.5,-1,2011-08
C562522,2011-08-05 12:49:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,-4.95,-1,2011-08
562527,2011-08-05 13:49:00,Germany,SKULL LUNCH BOX WITH CUTLERY ,126.0,60,2011-08
562527,2011-08-05 13:49:00,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,126.0,60,2011-08
562527,2011-08-05 13:49:00,Germany,6 RIBBONS RUSTIC CHARM,19.799999999999997,12,2011-08
562527,2011-08-05 13:49:00,Germany,POSTAGE,36.0,2,2011-08
562537,2011-08-05 15:02:00,Germany,GIANT 50'S CHRISTMAS CRACKER,34.68,12,2011-08
562537,2011-08-05 15:02:00,Germany,HEART T-LIGHT HOLDER WILLIE WINKIE,19.799999999999997,12,2011-08
562537,2011-08-05 15:02:00,Germany,TREE T-LIGHT HOLDER WILLIE WINKIE,19.799999999999997,12,2011-08
562537,2011-08-05 15:02:00,Germany,STAR T-LIGHT HOLDER WILLIE WINKIE,19.799999999999997,12,2011-08
562537,2011-08-05 15:02:00,Germany,SINGLE HEART ZINC T-LIGHT HOLDER,11.4,12,2011-08
562537,2011-08-05 15:02:00,Germany,ZINC T-LIGHT HOLDER STAR LARGE,11.4,12,2011-08
562537,2011-08-05 15:02:00,Germany,HANGING HEART ZINC T-LIGHT HOLDER,10.2,12,2011-08
562537,2011-08-05 15:02:00,Germany,ZINC T-LIGHT HOLDER STARS SMALL,9.96,12,2011-08
562537,2011-08-05 15:02:00,Germany,BOX OF 6 MINI 50'S CRACKERS,14.94,6,2011-08
562537,2011-08-05 15:02:00,Germany,JUMBO BAG 50'S CHRISTMAS ,10.4,5,2011-08
562537,2011-08-05 15:02:00,Germany,SET OF 3 WOODEN STOCKING DECORATION,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,SET OF 3 WOODEN HEART DECORATIONS,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,SET OF 3 WOODEN SLEIGH DECORATIONS,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,SET OF 3 WOODEN TREE DECORATIONS,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,HEART WREATH DECORATION WITH BELL,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,STAR WREATH DECORATION WITH BELL,15.0,12,2011-08
562537,2011-08-05 15:02:00,Germany,PAPER CHAIN KIT 50'S CHRISTMAS ,17.700000000000003,6,2011-08
562537,2011-08-05 15:02:00,Germany,PARTY CHARMS 50 PIECES,9.96,12,2011-08
562537,2011-08-05 15:02:00,Germany,PARISIENNE KEY CABINET ,11.5,2,2011-08
562537,2011-08-05 15:02:00,Germany,JAM MAKING SET WITH JARS,25.5,6,2011-08
562537,2011-08-05 15:02:00,Germany,PANTRY MAGNETIC  SHOPPING LIST,17.4,12,2011-08
562537,2011-08-05 15:02:00,Germany,GREEN VINTAGE SPOT BEAKER,6.8,8,2011-08
562537,2011-08-05 15:02:00,Germany,SET 40 HEART SHAPE PETIT FOUR CASES,9.9,6,2011-08
562537,2011-08-05 15:02:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,14.85,3,2011-08
562537,2011-08-05 15:02:00,Germany,RED RETROSPOT CUP,6.8,8,2011-08
562537,2011-08-05 15:02:00,Germany,BLUE POLKADOT CUP,6.8,8,2011-08
562537,2011-08-05 15:02:00,Germany,PINK  POLKADOT CUP,6.8,8,2011-08
562537,2011-08-05 15:02:00,Germany,RED RETROSPOT PLATE ,13.52,8,2011-08
