CustomerID,Frequency,Monetary,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score
15780.0,29,475.28,183,1,2,2,122
17204.0,67,1352.9100000000003,169,1,3,3,133
13187.0,37,236.01999999999995,337,1,2,1,121
12480.0,154,3281.6299999999997,28,3,4,4,344
13565.0,38,240.22000000000003,19,3,2,1,321
14320.0,42,343.11000000000007,206,1,2,2,122
15835.0,50,954.0899999999999,44,3,3,3,333
14175.0,164,3108.0600000000004,51,2,4,4,244
16206.0,63,537.06,54,2,3,2,232
15606.0,91,2422.64,57,2,3,4,234
15174.0,11,135.75,322,1,1,1,111
16387.0,4,94.36,322,1,1,1,111
17277.0,69,1065.3500000000001,227,1,3,3,133
16409.0,232,2028.8799999999997,36,3,4,4,344
13330.0,53,1140.9299999999998,92,2,3,3,233
16745.0,358,7170.7,86,2,4,4,244
13494.0,18,316.26,311,1,2,2,122
12373.0,14,364.6,311,1,1,2,112
14665.0,117,1258.3800000000003,60,2,4,3,243
13824.0,46,1698.94,32,3,3,4,334
17337.0,548,1944.320000000001,151,1,4,4,144
16030.0,29,331.24000000000007,309,1,2,2,122
13800.0,33,558.3199999999997,309,1,2,2,122
17517.0,11,153.94,308,1,1,1,111
12857.0,46,1106.4,210,1,3,3,133
16842.0,64,1260.44,64,2,3,3,233
14304.0,27,197.10000000000002,222,1,2,1,121
17282.0,94,1703.4099999999999,130,2,3,4,234
17050.0,316,3228.84,96,2,4,4,244
16738.0,1,3.75,297,1,1,1,111
13893.0,21,821.1,297,1,2,3,123
14035.0,66,1428.0200000000004,28,3,3,3,333
14379.0,46,348.09999999999997,44,3,3,2,332
13804.0,137,2635.7899999999995,30,3,4,4,344
14004.0,171,4582.640000000001,43,3,4,4,344
12582.0,22,511.3599999999999,238,1,2,2,122
14227.0,183,3315.7099999999996,26,3,4,4,344
16339.0,20,109.95000000000002,284,1,2,1,121
17165.0,10,158.68,284,1,1,1,111
16462.0,4,102.0,64,2,1,1,211
17652.0,270,4737.13,25,3,4,4,344
14012.0,11,328.8,277,1,1,2,112
18086.0,7,101.33999999999999,274,1,1,1,111
13654.0,166,2707.33,43,3,4,4,344
13216.0,5,333.74,267,1,1,2,112
13268.0,447,3167.6400000000012,17,3,4,4,344
18177.0,75,1314.17,31,3,3,3,333
13217.0,7,133.62000000000003,122,2,1,1,211
14002.0,47,529.73,134,2,3,2,232
18236.0,49,882.24,29,3,3,3,333
12669.0,102,1607.7300000000005,150,1,3,3,133
13577.0,85,1658.2999999999995,25,3,3,4,334
16681.0,44,1770.3400000000001,72,2,3,4,234
16464.0,236,1314.6799999999998,19,3,4,3,343
15829.0,51,636.14,99,2,3,2,232
16809.0,150,912.7400000000002,23,3,4,3,343
13194.0,3,60.7,135,2,1,1,211
15624.0,34,588.1299999999999,116,2,2,2,222
16170.0,127,1880.4199999999998,50,3,4,4,344
18268.0,2,0.0,134,2,1,1,211
15942.0,14,337.43999999999994,133,2,1,2,212
16984.0,418,4392.419999999996,78,2,4,4,244
17553.0,2,1487.6,129,2,1,3,213
13075.0,22,919.61,129,2,2,3,223
13384.0,155,4122.28,30,3,4,4,344
16348.0,235,1469.4499999999994,32,3,4,3,343
12689.0,72,1247.6100000000004,25,3,3,3,333
15205.0,38,648.8299999999998,85,2,2,3,223
16245.0,93,1352.36,23,3,3,3,333
13307.0,1,15.0,120,2,1,1,211
14301.0,16,632.04,107,2,1,2,212
15376.0,117,1233.3600000000001,40,3,4,3,343
13470.0,10,165.0,99,2,1,1,211
14050.0,54,746.36,31,3,3,3,333
12492.0,20,263.21,63,2,2,1,221
15491.0,155,3090.8500000000004,95,2,4,4,244
13726.0,42,1079.6599999999999,38,3,2,3,323
16278.0,25,537.8299999999999,23,3,2,2,322
12408.0,113,2842.5699999999997,32,3,4,4,344
14067.0,52,374.70000000000005,63,2,3,2,232
16362.0,90,652.0699999999998,32,3,3,3,333
13431.0,46,1269.1,67,2,3,3,233
16211.0,24,542.77,81,2,2,2,222
17433.0,54,303.16,88,2,3,2,232
12909.0,96,2128.8300000000004,39,3,3,4,334
15522.0,57,398.84000000000003,32,3,3,2,332
16160.0,22,1009.4500000000002,64,2,2,3,223
14124.0,5,419.58000000000004,84,2,1,2,212
17058.0,62,1179.89,81,2,3,3,233
12752.0,53,4366.779999999999,81,2,3,4,234
18135.0,20,681.9100000000001,29,3,2,3,323
12390.0,32,549.8399999999999,79,2,2,2,222
17172.0,16,313.26,74,2,1,2,212
12579.0,31,410.71999999999997,73,2,2,2,222
13927.0,21,348.99,74,2,2,2,222
15754.0,29,455.66999999999996,50,3,2,2,322
17805.0,10,512.31,73,2,1,2,212
15584.0,125,722.6100000000001,23,3,4,3,343
15452.0,58,538.7299999999999,29,3,3,2,332
12718.0,19,238.25000000000003,71,2,2,1,221
16619.0,16,204.41,253,1,1,1,111
15695.0,22,409.9800000000001,266,1,2,2,122
17060.0,5,234.24,266,1,1,1,111
16374.0,111,473.02999999999986,66,2,4,2,242
13341.0,42,775.8499999999999,260,1,2,3,123
17775.0,3,56.4,254,1,1,1,111
16698.0,5,1998.0,226,1,1,4,114
15691.0,2,136.8,252,1,1,1,111
17886.0,109,899.6100000000001,31,3,4,3,343
14964.0,13,206.21,247,1,1,1,111
14981.0,8,102.11999999999998,246,1,1,1,111
16643.0,27,487.51,245,1,2,2,122
13962.0,11,169.55,21,3,1,1,311
16697.0,21,112.75000000000001,241,1,2,1,121
17142.0,15,579.0,239,1,1,2,112
12769.0,32,1143.6000000000001,238,1,2,3,123
13485.0,23,454.24,233,1,2,2,122
15517.0,27,267.03000000000003,233,1,2,1,121
13223.0,5,163.20000000000002,200,1,1,1,111
17187.0,10,203.95,226,1,1,1,111
13637.0,101,810.4999999999999,52,2,3,3,233
17991.0,5,93.35,225,1,1,1,111
13762.0,14,4.263256414560601e-14,204,1,1,1,111
13711.0,13,252.06000000000003,218,1,1,1,111
16006.0,8,101.39999999999999,211,1,1,1,111
14682.0,2,52.0,187,1,1,1,111
16967.0,21,319.0199999999999,189,1,2,2,122
13131.0,46,1039.3,23,3,3,3,333
16963.0,7,110.55000000000001,187,1,1,1,111
17169.0,60,816.88,50,3,3,3,333
17797.0,111,780.4300000000001,22,3,4,3,343
18281.0,7,80.82,180,1,1,1,111
15069.0,70,1109.5300000000007,179,1,3,3,133
17155.0,20,251.7,17,3,2,1,321
15921.0,25,336.03000000000003,172,1,2,2,122
17877.0,12,237.61,170,1,1,1,111
16545.0,3,339.3,164,1,1,2,112
13347.0,8,341.36,70,2,1,2,212
14518.0,16,174.37,64,2,1,1,211
16183.0,15,338.7100000000001,67,2,1,2,212
14184.0,24,452.89,66,2,2,2,222
13876.0,7,122.69999999999999,63,2,1,1,211
17509.0,369,6100.740000000002,57,2,4,4,244
15821.0,62,570.96,44,3,3,2,332
16380.0,32,1780.5900000000001,61,2,2,4,224
16776.0,76,388.2799999999999,60,2,3,2,232
17934.0,21,704.25,51,2,2,3,223
17549.0,6,148.86,23,3,1,1,311
14799.0,13,157.7,51,2,1,1,211
13366.0,1,56.160000000000004,50,3,1,1,311
15836.0,12,117.47,45,3,1,1,311
15844.0,11,130.74,46,3,1,1,311
13176.0,72,492.8400000000001,46,3,3,2,332
18035.0,53,730.4000000000001,35,3,3,3,333
14158.0,41,507.66000000000014,40,3,2,2,322
15576.0,45,940.6700000000002,37,3,3,3,333
16318.0,19,328.15,35,3,2,2,322
17233.0,25,190.88,35,3,2,1,321
15870.0,76,354.0899999999999,32,3,3,2,332
17623.0,33,527.05,32,3,2,2,322
16986.0,3,1873.2,29,3,1,4,314
16903.0,60,373.24,29,3,3,2,332
13170.0,32,116.01000000000002,26,3,2,1,321
15269.0,2,408.8,23,3,1,2,312
18034.0,112,422.8800000000001,21,3,4,2,342
13832.0,4,40.949999999999996,17,3,1,1,311
12984.0,4,97.5,18,3,1,1,311
16240.0,142,3693.810000000001,8,4,4,4,444
16717.0,236,3278.3600000000006,9,4,4,4,444
17049.0,322,5594.779999999999,2,4,4,4,444
17768.0,105,2273.1800000000003,8,4,4,4,444
16169.0,85,1822.9699999999998,8,4,3,4,434
13089.0,1857,57385.88000000001,2,4,4,4,444
12955.0,183,4734.26,1,4,4,4,444
15611.0,45,1568.3899999999999,9,4,3,3,433
16954.0,54,2085.08,0,4,3,4,434
14032.0,152,2929.8399999999992,2,4,4,4,444
17135.0,52,1139.7300000000002,16,4,3,3,433
16660.0,17,810.45,16,4,1,3,413
13899.0,19,388.52000000000004,16,4,2,2,422
18084.0,2,87.52999999999999,16,4,1,1,411
16790.0,95,1520.1199999999997,3,4,3,3,433
16653.0,76,1166.9200000000003,16,4,3,3,433
17017.0,268,8574.110000000002,2,4,4,4,444
17410.0,64,1214.7200000000003,16,4,3,3,433
12471.0,531,18740.920000000002,2,4,4,4,444
13638.0,8,122.64000000000001,15,4,1,1,411
12395.0,159,2998.28,15,4,4,4,444
14251.0,78,2879.7000000000007,1,4,3,4,434
13207.0,8,250.26000000000005,15,4,1,1,411
12937.0,120,1504.2699999999995,15,4,4,3,443
18184.0,1,49.8,15,4,1,1,411
17385.0,47,261.11000000000007,14,4,3,1,431
17468.0,5,137.0,10,4,1,1,411
17236.0,105,916.13,12,4,4,3,443
17288.0,142,1419.73,9,4,4,3,443
15511.0,160,909.23,11,4,4,3,443
14470.0,43,461.18999999999994,11,4,3,2,432
12427.0,35,708.3700000000001,11,4,2,3,423
15022.0,135,905.0399999999997,11,4,4,3,443
16744.0,242,1304.7599999999998,11,4,4,3,443
17806.0,43,546.0399999999998,11,4,3,2,432
13030.0,99,799.4799999999999,11,4,3,3,433
12657.0,56,1152.06,11,4,3,3,433
13349.0,16,247.31999999999996,10,4,1,1,411
14618.0,17,538.5899999999999,9,4,1,2,412
17306.0,69,8600.73,10,4,3,4,434
16794.0,287,1201.5099999999998,1,4,4,3,443
17101.0,42,1621.73,10,4,2,4,424
13068.0,2,344.0,10,4,1,2,412
15782.0,44,2593.94,9,4,3,4,434
14673.0,74,1736.4,3,4,3,4,434
16712.0,447,3645.4300000000007,9,4,4,4,444
15712.0,53,1072.36,9,4,3,3,433
13536.0,179,3448.2899999999995,1,4,4,4,444
16899.0,125,1281.56,7,4,4,3,443
17611.0,582,3947.87,3,4,4,4,444
13458.0,394,9537.92,7,4,4,4,444
16438.0,132,798.3499999999999,5,4,4,3,443
13471.0,260,2531.5800000000004,1,4,4,4,444
14456.0,977,3047.6299999999987,5,4,4,4,444
12724.0,53,1031.4100000000003,5,4,3,3,433
17402.0,59,2633.85,4,4,3,4,434
16873.0,289,7066.310000000001,4,4,4,4,444
17090.0,64,2041.85,4,4,3,4,434
18015.0,46,120.03,4,4,3,1,431
14198.0,44,663.5,4,4,3,3,433
13079.0,6,220.09999999999997,4,4,1,1,411
14739.0,61,3899.1000000000004,2,4,3,4,434
15274.0,47,716.5699999999999,4,4,3,3,433
17659.0,161,2954.75,3,4,4,4,444
13694.0,585,62653.09999999999,3,4,4,4,444
18167.0,43,1355.5099999999998,3,4,3,3,433
14071.0,333,1307.41,3,4,4,3,443
16620.0,9,178.96,3,4,1,1,411
13225.0,34,6083.040000000002,3,4,2,4,424
14769.0,1094,10641.599999999991,2,4,4,4,444
17042.0,98,1044.38,2,4,3,3,433
13756.0,143,5145.12,2,4,4,4,444
15237.0,99,1412.3200000000006,1,4,3,3,433
17631.0,39,528.33,1,4,2,2,422
12621.0,474,13612.07,1,4,4,4,444
13680.0,216,2202.3100000000004,1,4,4,4,444
14621.0,96,1765.7599999999998,1,4,3,4,434
16446.0,4,2.9,0,4,1,1,411
17428.0,343,17078.449999999997,0,4,4,4,444
17754.0,93,1739.9200000000003,0,4,3,4,434
13747.0,1,79.6,373,1,1,1,111
14001.0,40,2030.33,45,3,2,4,324
15605.0,67,1198.23,36,3,3,3,333
16456.0,111,2158.3700000000003,99,2,4,4,244
17855.0,17,208.96999999999997,372,1,1,1,111
15260.0,78,1780.77,100,2,3,4,234
12915.0,22,363.65,148,1,2,2,122
15738.0,176,4788.77,18,3,4,4,344
17396.0,27,7330.8,39,3,2,4,324
12793.0,24,545.48,334,1,2,2,122
17691.0,19,290.40000000000003,358,1,2,1,121
17616.0,3,571.1999999999999,173,1,1,2,112
16059.0,180,1459.8599999999997,65,2,4,3,243
16306.0,44,602.27,213,1,3,2,132
16950.0,42,1178.56,56,2,2,3,223
17894.0,193,1119.8099999999997,71,2,4,3,243
13140.0,46,423.72,108,2,3,2,232
13369.0,19,263.75000000000006,354,1,2,1,121
15535.0,78,459.89999999999986,173,1,3,2,132
15596.0,84,1343.3400000000004,100,2,3,3,233
14256.0,54,935.06,254,1,3,3,133
17371.0,87,423.8899999999999,17,3,3,2,332
16037.0,39,855.0200000000001,269,1,2,3,123
12931.0,102,33462.810000000005,21,3,3,4,334
14532.0,64,932.8499999999999,236,1,3,3,133
17585.0,214,1133.0700000000002,109,2,4,3,243
12503.0,1,-1126.0,337,1,1,1,111
12413.0,40,694.1500000000001,66,2,2,3,223
16473.0,19,314.86,164,1,2,2,122
15346.0,17,252.42000000000004,332,1,1,1,111
14185.0,3,197.65,331,1,1,1,111
15626.0,49,675.8,74,2,3,3,233
13659.0,108,1550.85,197,1,4,3,143
17515.0,87,639.0199999999999,31,3,3,2,332
12609.0,60,1126.85,78,2,3,3,233
14548.0,4,652.8,150,1,1,3,113
18125.0,197,1141.3399999999997,29,3,4,3,343
14006.0,30,962.1899999999999,115,2,2,3,223
12676.0,45,1331.3899999999999,24,3,3,3,333
16378.0,23,362.95000000000005,247,1,2,2,122
17507.0,88,605.5799999999999,261,1,3,2,132
13208.0,150,1205.8999999999999,58,2,4,3,243
12754.0,65,2949.12,235,1,3,4,134
15199.0,13,1268.7,59,2,1,3,213
14431.0,22,397.76,298,1,2,2,122
13381.0,173,3626.81,21,3,4,4,344
12653.0,43,2209.85,148,1,3,4,134
14371.0,4,100.5,295,1,1,1,111
13477.0,81,1441.53,37,3,3,3,333
15121.0,28,457.72,50,3,2,2,322
16072.0,23,584.3199999999999,288,1,2,2,122
15709.0,6,133.25,283,1,1,1,111
12873.0,4,374.0,282,1,1,2,112
17374.0,28,495.77000000000004,218,1,2,2,122
14447.0,70,1163.23,18,3,3,3,333
14903.0,364,2744.479999999999,21,3,4,4,344
17654.0,22,117.54999999999998,277,1,2,1,121
17639.0,7,108.5,276,1,1,1,111
14165.0,25,122.53999999999999,275,1,2,1,121
15367.0,96,1867.6899999999996,57,2,3,4,234
14297.0,64,1284.0599999999997,17,3,3,3,333
14930.0,128,2372.8599999999997,108,2,4,4,244
16808.0,23,288.42,99,2,2,1,221
13121.0,53,254.7299999999999,269,1,3,1,131
13946.0,11,561.5699999999999,79,2,1,2,212
13533.0,76,270.79,182,1,3,1,131
17921.0,145,826.52,64,2,4,3,243
17781.0,12,188.01999999999998,159,1,1,1,111
15334.0,99,351.67,156,1,3,2,132
12450.0,8,197.88,156,1,1,1,111
18263.0,62,1211.0800000000002,23,3,3,3,333
14021.0,22,631.9000000000001,155,1,2,2,122
13302.0,1,63.75,155,1,1,1,111
17758.0,412,3456.7,19,3,4,4,344
12556.0,121,603.7099999999998,50,3,4,2,342
16054.0,70,783.8999999999999,145,1,3,3,133
16762.0,89,1501.3799999999997,19,3,3,3,333
17065.0,1,-112.35,143,2,1,1,211
15802.0,3,-451.42,142,2,1,1,211
15704.0,117,2293.6200000000003,140,2,4,4,244
12864.0,3,147.12,138,2,1,1,211
17649.0,53,861.74,134,2,3,3,233
16696.0,10,657.9,135,2,1,3,213
13813.0,71,1353.41,39,3,3,3,333
18127.0,47,348.73,19,3,3,2,332
18099.0,19,168.31000000000003,127,2,2,1,221
18079.0,127,3651.9700000000007,45,3,4,4,344
16788.0,155,597.4800000000002,123,2,4,2,242
17958.0,7,508.4599999999999,116,2,1,2,212
16902.0,44,1706.88,116,2,3,4,234
15315.0,38,551.54,64,2,2,2,222
18221.0,65,1033.31,22,3,3,3,333
16633.0,153,2878.15,17,3,4,4,344
13242.0,13,270.4,112,2,1,1,211
12991.0,31,503.76,23,3,2,2,322
16139.0,31,635.4100000000001,18,3,2,2,322
16536.0,56,539.02,107,2,3,2,232
14314.0,8,120.0,106,2,1,1,211
14687.0,15,628.3799999999999,106,2,1,2,212
15325.0,49,162.2899999999999,103,2,3,1,231
13778.0,9,178.7,103,2,1,1,211
15582.0,44,682.9100000000001,24,3,3,3,333
13376.0,53,1019.7600000000001,99,2,3,3,233
14420.0,30,385.87,85,2,2,2,222
12685.0,157,2863.0799999999995,28,3,4,4,344
15730.0,73,1108.38,65,2,3,3,233
12535.0,34,716.3500000000001,91,2,2,3,223
16603.0,34,482.47,74,2,2,2,222
16959.0,7,117.35000000000001,87,2,1,1,211
14284.0,34,578.45,30,3,2,2,322
15103.0,35,703.36,31,3,2,3,323
17594.0,50,993.1800000000001,85,2,3,3,233
12640.0,53,1174.58,23,3,3,3,333
16369.0,118,1553.66,18,3,4,3,343
14261.0,52,1163.4499999999998,50,3,3,3,333
15475.0,29,454.10999999999984,77,2,2,2,222
13555.0,136,4149.280000000001,73,2,4,4,244
13741.0,35,666.3300000000002,71,2,2,3,223
12902.0,10,138.68,264,1,1,1,111
16256.0,14,732.6300000000002,257,1,1,3,113
13900.0,43,740.9499999999997,183,1,3,3,133
16135.0,21,517.5499999999998,262,1,2,2,122
15528.0,26,229.32999999999993,254,1,2,1,121
18185.0,17,304.25,249,1,1,2,112
13771.0,120,2631.7000000000007,64,2,4,4,244
12580.0,24,415.7,246,1,2,2,122
17278.0,15,246.04000000000008,241,1,1,1,111
13811.0,14,591.75,183,1,1,2,112
16193.0,19,314.45,236,1,2,2,122
16399.0,73,408.57000000000005,19,3,3,2,332
15717.0,7,150.3,234,1,1,1,111
16227.0,7,308.32000000000005,219,1,1,2,112
17974.0,179,740.7899999999998,24,3,4,3,343
17394.0,4,203.86999999999995,219,1,1,1,111
13990.0,16,311.3,213,1,1,2,112
14988.0,40,334.54,211,1,2,2,122
13887.0,19,349.54999999999995,204,1,2,2,122
13227.0,9,257.7,201,1,1,1,111
12974.0,8,144.8,197,1,1,1,111
15163.0,29,304.47,18,3,2,2,322
13917.0,18,272.03999999999996,49,3,2,1,321
16239.0,21,372.9,56,2,2,2,222
15098.0,5,649.5,182,1,1,3,113
15280.0,16,113.12,172,1,1,1,111
15578.0,13,127.1,162,1,1,1,111
14488.0,49,1047.4300000000003,51,2,3,3,233
12789.0,4,91.85000000000001,65,2,1,1,211
13806.0,10,256.38,63,2,1,1,211
16104.0,29,302.36,61,2,2,2,222
15787.0,206,948.0500000000001,26,3,4,3,343
14027.0,6,104.82000000000002,60,2,1,1,211
12772.0,55,892.4700000000004,59,2,3,3,233
12371.0,63,1887.9600000000003,44,3,3,4,334
13690.0,9,172.25,59,2,1,1,211
17279.0,9,187.82999999999998,57,2,1,1,211
15994.0,35,427.07000000000005,54,2,2,2,222
18042.0,7,165.04999999999998,53,2,1,1,211
17534.0,9,223.36,53,2,1,1,211
18019.0,5,38.45,51,2,1,1,211
16260.0,18,1035.45,50,3,2,3,323
13460.0,17,183.44,29,3,1,1,311
14967.0,6,463.8,49,3,1,2,312
12812.0,15,229.63999999999993,44,3,1,1,311
14218.0,12,169.48000000000002,42,3,1,1,311
14416.0,14,490.22,22,3,1,2,312
12552.0,20,437.81999999999994,38,3,2,2,322
17313.0,28,2288.1299999999997,17,3,2,4,324
15692.0,12,191.04000000000002,28,3,1,1,311
16936.0,57,262.68,25,3,3,1,331
17510.0,20,308.48,24,3,2,2,322
13926.0,11,223.85000000000002,23,3,1,1,311
17650.0,8,166.07999999999998,21,3,1,1,311
14085.0,451,4435.790000000002,2,4,4,4,444
14194.0,604,11216.75000000001,4,4,4,4,444
13853.0,24,1056.94,8,4,2,3,423
13468.0,306,5656.750000000002,1,4,4,4,444
14853.0,10,463.05,8,4,1,2,412
16938.0,242,1903.130000000002,8,4,4,4,444
15745.0,65,1071.24,8,4,3,3,433
14282.0,156,3729.3399999999992,3,4,4,4,444
14309.0,123,2319.68,8,4,4,4,444
16813.0,449,1692.9799999999993,8,4,4,4,444
17014.0,75,565.5799999999997,8,4,3,2,432
14790.0,46,745.06,16,4,3,3,433
14646.0,2085,279489.0199999998,1,4,4,4,444
17809.0,64,4627.619999999999,16,4,3,4,434
18283.0,756,2094.88,3,4,4,4,444
13139.0,174,5055.79,16,4,4,4,444
13644.0,148,2597.5200000000013,8,4,4,4,444
12557.0,33,11990.960000000001,16,4,2,4,424
17523.0,33,652.74,11,4,2,3,423
14277.0,228,3957.0000000000014,15,4,4,4,444
16326.0,320,3085.9599999999996,5,4,4,4,444
17671.0,61,1284.08,15,4,3,3,433
18130.0,71,1045.7400000000002,8,4,3,3,433
17096.0,52,992.6800000000001,9,4,3,3,433
17247.0,55,282.18999999999994,15,4,3,1,431
17727.0,67,1042.55,9,4,3,3,433
14756.0,38,738.9599999999998,15,4,2,3,423
14703.0,22,318.1699999999999,14,4,2,2,422
16161.0,502,5352.97,1,4,4,4,444
16407.0,172,2126.93,12,4,4,4,444
14577.0,123,859.71,12,4,4,3,443
16592.0,222,4073.28,4,4,4,4,444
17299.0,57,669.1100000000001,11,4,3,3,433
17811.0,872,7677.710000000003,4,4,4,4,444
13266.0,202,3717.67,11,4,4,4,444
13238.0,32,680.8300000000002,11,4,2,3,423
12375.0,18,455.4200000000001,2,4,2,2,422
14388.0,191,3172.0399999999995,8,4,4,4,444
13999.0,212,3865.2599999999993,10,4,4,4,444
15089.0,145,2420.84,10,4,4,4,444
16688.0,62,1260.8600000000004,1,4,3,3,433
16115.0,284,1667.9700000000003,9,4,4,4,444
13647.0,80,1670.2199999999998,9,4,3,4,434
16361.0,106,896.6599999999999,9,4,4,3,443
13255.0,14,390.65999999999997,3,4,1,2,412
18230.0,89,2716.6000000000004,9,4,3,4,434
15484.0,189,3563.1100000000006,1,4,4,4,444
13102.0,310,6336.29,1,4,4,4,444
14895.0,506,11020.260000000002,7,4,4,4,444
12700.0,270,4867.989999999999,7,4,4,4,444
17495.0,27,497.56000000000006,7,4,2,2,422
12536.0,273,4106.820000000003,7,4,4,4,444
17686.0,286,5739.460000000002,7,4,4,4,444
13309.0,107,1456.79,7,4,4,3,443
13153.0,15,486.22,5,4,1,2,412
13704.0,135,2295.3099999999995,5,4,4,4,444
16535.0,31,593.75,5,4,2,2,422
15097.0,25,248.07999999999996,4,4,2,1,421
15145.0,67,1194.73,4,4,3,3,433
12766.0,310,6989.63,3,4,4,4,444
18005.0,60,249.72,3,4,3,1,431
14113.0,40,1377.9199999999998,3,4,2,3,423
16979.0,91,1809.0499999999997,3,4,3,4,434
13507.0,162,2479.16,3,4,4,4,444
17861.0,223,2059.2000000000003,3,4,4,4,444
16971.0,42,232.20999999999987,2,4,2,1,421
14534.0,558,4075.3499999999995,2,4,4,4,444
18092.0,90,9065.76,2,4,3,4,434
17602.0,565,5050.769999999998,2,4,4,4,444
15525.0,180,811.0199999999998,2,4,4,3,443
16019.0,165,3450.2400000000002,1,4,4,4,444
15520.0,18,343.49999999999994,1,4,2,2,422
14796.0,1165,7839.510000000001,1,4,4,4,444
12680.0,52,862.8099999999998,0,4,3,3,433
16029.0,274,50992.60999999999,38,3,4,4,344
17908.0,58,243.2799999999999,373,1,3,1,131
13093.0,170,7741.47,267,1,4,4,144
13941.0,47,4912.41,21,3,3,4,334
16781.0,19,294.65,365,1,2,2,122
16186.0,219,3991.9399999999996,22,3,4,4,344
16203.0,36,589.15,58,2,2,2,222
14679.0,1,-2.55,371,1,1,1,111
12779.0,159,3868.7,21,3,4,4,344
14161.0,108,1110.52,215,1,4,3,143
15426.0,300,1429.8999999999999,19,3,4,3,343
13652.0,63,1095.08,45,3,3,3,333
14748.0,92,1311.79,29,3,3,3,333
15301.0,247,5028.12,50,3,4,4,344
13455.0,53,1007.3499999999999,24,3,3,3,333
12870.0,2,-14.899999999999999,366,1,1,1,111
15581.0,151,3429.9700000000003,120,2,4,4,244
17430.0,14,265.76,32,3,1,1,311
12872.0,66,599.9699999999998,326,1,3,2,132
12605.0,3,-7.5,365,1,1,1,111
16907.0,151,981.65,29,3,4,3,343
15723.0,41,203.1,364,1,2,1,121
13148.0,347,3348.4800000000005,29,3,4,4,344
17372.0,253,1342.6799999999998,40,3,4,3,343
17917.0,94,341.28,45,3,3,2,332
15361.0,7,418.9200000000001,361,1,1,2,112
17969.0,14,228.2,166,1,1,1,111
14206.0,21,308.25999999999993,239,1,2,2,122
14524.0,203,1867.68,31,3,4,4,344
17230.0,73,3466.6700000000005,264,1,3,4,134
17189.0,61,384.4,106,2,3,2,232
14414.0,98,1485.1300000000006,91,2,3,3,233
15620.0,104,1524.3999999999996,50,3,4,3,343
16560.0,58,816.5099999999999,21,3,3,3,333
12691.0,32,1035.8,28,3,2,3,323
14119.0,1,-19.9,354,1,1,1,111
15587.0,9,913.6800000000001,50,3,1,3,313
13313.0,78,1555.3200000000002,22,3,3,3,333
16282.0,11,168.3,339,1,1,1,111
14221.0,194,3427.8500000000004,42,3,4,4,344
13253.0,36,1030.4,156,1,2,3,123
13629.0,59,7792.36,23,3,3,4,334
16771.0,255,2246.8100000000013,33,3,4,4,344
13764.0,208,1521.76,70,2,4,3,243
13656.0,49,379.6500000000001,164,1,3,2,132
12501.0,160,2089.68,315,1,4,4,144
12484.0,350,4495.2699999999995,32,3,4,4,344
12651.0,9,114.00000000000003,334,1,1,1,111
13451.0,444,2916.4500000000003,26,3,4,4,344
14167.0,52,574.84,39,3,3,2,332
12672.0,10,225.9,329,1,1,1,111
18069.0,472,2021.82,26,3,4,4,344
15296.0,200,3610.3099999999995,44,3,4,4,344
18212.0,43,248.41999999999993,326,1,3,1,131
14242.0,16,280.54999999999995,234,1,1,1,111
12356.0,59,2811.4300000000003,22,3,3,4,334
14257.0,107,3087.2699999999995,51,2,4,4,244
15110.0,40,970.25,23,3,2,3,323
18008.0,30,2116.19,70,2,2,4,224
13538.0,25,1280.85,43,3,2,3,323
16419.0,52,959.48,112,2,3,3,233
16515.0,113,1627.1299999999997,52,2,4,4,244
16110.0,354,1337.48,45,3,4,3,343
17446.0,9,120.9,176,1,1,1,111
17613.0,319,4509.370000000001,22,3,4,4,344
15753.0,1,79.2,304,1,1,1,111
16998.0,6,287.02000000000004,149,1,1,1,111
13133.0,7,109.80000000000001,273,1,1,1,111
12401.0,5,84.3,303,1,1,1,111
14465.0,130,1058.62,246,1,4,3,143
12507.0,23,1258.06,134,2,2,3,223
14477.0,11,1307.81,19,3,1,3,313
15810.0,112,1145.43,78,2,4,3,243
12823.0,5,1759.5,74,2,1,4,214
15129.0,84,3447.4,50,3,3,4,334
12845.0,27,354.09000000000003,267,1,2,2,122
14513.0,18,438.49,100,2,2,2,222
17867.0,81,622.75,30,3,3,2,332
15874.0,137,4330.67,63,2,4,4,244
15257.0,8,232.14999999999998,281,1,1,1,111
16389.0,35,1362.27,53,2,2,3,223
13722.0,86,2369.1600000000008,120,2,3,4,234
12547.0,8,207.8,197,1,1,1,111
16517.0,17,162.70000000000005,277,1,1,1,111
14407.0,76,2111.08,107,2,3,4,234
15071.0,26,982.0699999999998,93,2,2,3,223
14112.0,173,2774.1700000000005,22,3,4,4,344
13265.0,91,2107.66,53,2,3,4,234
13043.0,14,471.57000000000005,253,1,1,2,112
15388.0,10,140.54,270,1,1,1,111
13499.0,45,1146.96,17,3,3,3,333
15106.0,102,1407.73,17,3,3,3,333
15182.0,29,622.8500000000001,154,1,2,2,122
16383.0,102,668.3600000000001,74,2,3,3,233
17603.0,15,-1165.3000000000002,50,3,1,1,311
17939.0,12,99.14000000000003,159,1,1,1,111
14905.0,18,599.9,154,1,2,2,122
17045.0,22,339.43999999999994,113,2,2,2,222
17892.0,28,244.10000000000002,56,2,2,1,221
